228.000000	2788	
229.000000	3392	
230.000000	2994	
231.000000	2560	
232.000000	2430	
233.000000	3086	
234.000000	3276	
235.000000	2547	
236.000000	2486	
237.000000	3309	
238.000000	3199	
239.000000	2568	
240.000000	2661	
241.000000	3337	
242.000000	3396	
243.000000	2793	
244.000000	2652	
245.000000	3080	
246.000000	3022	
247.000000	2372	
248.000000	2314	
249.000000	2830	
250.000000	3138	
251.000000	2467	
252.000000	2440	
253.000000	2903	
254.000000	2973	
255.000000	2399	
256.000000	2675	
257.000000	3246	
258.000000	2855	
259.000000	2370	
260.000000	2187	
261.000000	2821	
262.000000	2979	
263.000000	2361	
264.000000	2511	
265.000000	2583	
266.000000	2754	
267.000000	2519	
268.000000	2268	
269.000000	2767	
270.000000	3033	
271.000000	2327	
272.000000	2285	
273.000000	2822	
274.000000	2557	
275.000000	2210	
276.000000	2073	
277.000000	3304	
278.000000	2871	
279.000000	2320	
280.000000	2299	
281.000000	2622	
282.000000	2666	
283.000000	2193	
284.000000	2130	
285.000000	2649	
286.000000	2997	
287.000000	2119	
288.000000	2260	
289.000000	3023	
290.000000	2996	
291.000000	1906	
292.000000	2293	
293.000000	2628	
294.000000	2769	
295.000000	1888	
296.000000	1981	
297.000000	2788	
298.000000	3056	
299.000000	1842	
300.000000	1846	
301.000000	2762	
302.000000	2904	
303.000000	1822	
304.000000	2057	
305.000000	2565	
306.000000	2823	
307.000000	2068	
308.000000	1899	
309.000000	2706	
310.000000	2742	
311.000000	1901	
312.000000	2144	
313.000000	2077	
314.000000	2781	
315.000000	1855	
316.000000	1752	
317.000000	2382	
318.000000	2482	
319.000000	1770	
320.000000	1927	
321.000000	2364	
322.000000	2369	
323.000000	1761	
324.000000	1801	
325.000000	2307	
326.000000	2836	
327.000000	1902	
328.000000	1614	
329.000000	2618	
330.000000	2105	
331.000000	2098	
332.000000	1705	
333.000000	2417	
334.000000	2357	
335.000000	1868	
336.000000	1663	
337.000000	2216	
338.000000	2790	
339.000000	1812	
340.000000	1662	
341.000000	2497	
342.000000	2206	
343.000000	1661	
344.000000	1996	
345.000000	2453	
346.000000	2350	
347.000000	1765	
348.000000	1798	
349.000000	2304	
350.000000	2194	
351.000000	1561	
352.000000	1644	
353.000000	2339	
354.000000	2264	
355.000000	1703	
356.000000	1808	
357.000000	2426	
358.000000	2001	
359.000000	1802	
360.000000	1541	
361.000000	2228	
362.000000	2101	
363.000000	1636	
364.000000	1757	
365.000000	2396	
366.000000	2242	
367.000000	1576	
368.000000	1556	
369.000000	2178	
370.000000	2084	
371.000000	1749	
372.000000	1704	
373.000000	2252	
374.000000	2339	
375.000000	1706	
376.000000	1482	
377.000000	1996	
378.000000	2104	
379.000000	1773	
380.000000	1461	
381.000000	2001	
382.000000	2180	
383.000000	1614	
384.000000	1692	
385.000000	2242	
386.000000	2338	
387.000000	1670	
388.000000	1681	
389.000000	1794	
390.000000	2039	
391.000000	1651	
392.000000	1415	
393.000000	2214	
394.000000	2457	
395.000000	1547	
396.000000	1485	
397.000000	1949	
398.000000	2473	
399.000000	1556	
400.000000	1733	
401.000000	2280	
402.000000	1838	
403.000000	1450	
404.000000	1422	
405.000000	2276	
406.000000	2198	
407.000000	1521	
408.000000	1415	
409.000000	2037	
410.000000	2012	
411.000000	1531	
412.000000	1426	
413.000000	2129	
414.000000	2166	
415.000000	1738	
416.000000	1625	
417.000000	1975	
418.000000	1944	
419.000000	1479	
420.000000	1517	
421.000000	1698	
422.000000	2187	
423.000000	1466	
424.000000	1445	
425.000000	2048	
426.000000	1833	
427.000000	1485	
428.000000	1559	
429.000000	2124	
430.000000	2044	
431.000000	1772	
432.000000	1602	
433.000000	1939	
434.000000	2004	
435.000000	1410	
436.000000	1518	
437.000000	1967	
438.000000	2123	
439.000000	1550	
440.000000	1753	
441.000000	1761	
442.000000	1981	
443.000000	1433	
444.000000	1491	
445.000000	1916	
446.000000	1780	
447.000000	1708	
448.000000	1328	
449.000000	2283	
450.000000	1912	
451.000000	1682	
452.000000	1702	
453.000000	1944	
454.000000	1573	
455.000000	1616	
456.000000	1647	
457.000000	1999	
458.000000	2170	
459.000000	1484	
460.000000	1522	
461.000000	1759	
462.000000	1661	
463.000000	1509	
464.000000	1688	
465.000000	1863	
466.000000	2049	
467.000000	1498	
468.000000	1534	
469.000000	1448	
470.000000	1899	
471.000000	1640	
472.000000	1607	
473.000000	1593	
474.000000	1754	
475.000000	1371	
476.000000	1412	
477.000000	1873	
478.000000	1740	
479.000000	1481	
480.000000	1249	
481.000000	1652	
482.000000	1826	
483.000000	1758	
484.000000	1278	
485.000000	1716	
486.000000	1968	
487.000000	1441	
488.000000	1519	
489.000000	1905	
490.000000	1978	
491.000000	1522	
492.000000	1398	
493.000000	1781	
494.000000	1776	
495.000000	1509	
496.000000	1549	
497.000000	1899	
498.000000	1642	
499.000000	1492	
500.000000	1356	
501.000000	1822	
502.000000	1655	
503.000000	1443	
504.000000	1524	
505.000000	1808	
506.000000	1873	
507.000000	1377	
508.000000	1313	
509.000000	1608	
510.000000	1908	
511.000000	1314	
512.000000	1452	
513.000000	1810	
514.000000	1772	
515.000000	1252	
516.000000	1349	
517.000000	1720	
518.000000	1847	
519.000000	1452	
520.000000	1232	
521.000000	1898	
522.000000	1892	
523.000000	1387	
524.000000	1436	
525.000000	1636	
526.000000	1601	
527.000000	1260	
528.000000	1633	
529.000000	1802	
530.000000	1526	
531.000000	1198	
532.000000	1178	
533.000000	1772	
534.000000	1611	
535.000000	1317	
536.000000	1337	
537.000000	1483	
538.000000	1632	
539.000000	1187	
540.000000	1388	
541.000000	1666	
542.000000	1515	
543.000000	1394	
544.000000	1375	
545.000000	1784	
546.000000	1509	
547.000000	1359	
548.000000	1193	
549.000000	1655	
550.000000	1794	
551.000000	1272	
552.000000	1153	
553.000000	1400	
554.000000	1515	
555.000000	1133	
556.000000	1374	
557.000000	1628	
558.000000	1694	
559.000000	1183	
560.000000	1090	
561.000000	1589	
562.000000	1776	
563.000000	1241	
564.000000	1391	
565.000000	1781	
566.000000	1630	
567.000000	1524	
568.000000	1336	
569.000000	1599	
570.000000	1486	
571.000000	1277	
572.000000	1114	
573.000000	1670	
574.000000	1741	
575.000000	1249	
576.000000	1220	
577.000000	1627	
578.000000	1689	
579.000000	1296	
580.000000	1228	
581.000000	1494	
582.000000	1461	
583.000000	1316	
584.000000	1292	
585.000000	1424	
586.000000	1681	
587.000000	1222	
588.000000	1104	
589.000000	1644	
590.000000	1726	
591.000000	1154	
592.000000	1197	
593.000000	1434	
594.000000	1554	
595.000000	1095	
596.000000	1155	
597.000000	1648	
598.000000	1549	
599.000000	1269	
600.000000	1215	
601.000000	1579	
602.000000	1780	
603.000000	1280	
604.000000	1318	
605.000000	1719	
606.000000	1785	
607.000000	1250	
608.000000	1242	
609.000000	1501	
610.000000	1647	
611.000000	1246	
612.000000	1191	
613.000000	1713	
614.000000	1374	
615.000000	1083	
616.000000	1239	
617.000000	1641	
618.000000	1582	
619.000000	1101	
620.000000	1257	
621.000000	1677	
622.000000	1652	
623.000000	1141	
624.000000	1122	
625.000000	1496	
626.000000	1594	
627.000000	1208	
628.000000	1010	
629.000000	1487	
630.000000	1662	
631.000000	1007	
632.000000	1022	
633.000000	1659	
634.000000	1673	
635.000000	1121	
636.000000	1251	
637.000000	1439	
638.000000	1701	
639.000000	1072	
640.000000	1186	
641.000000	1557	
642.000000	1303	
643.000000	1136	
644.000000	1138	
645.000000	1663	
646.000000	1500	
647.000000	1099	
648.000000	1264	
649.000000	1433	
650.000000	1505	
651.000000	1086	
652.000000	1109	
653.000000	1530	
654.000000	1578	
655.000000	1162	
656.000000	1037	
657.000000	1488	
658.000000	1343	
659.000000	1133	
660.000000	1251	
661.000000	1508	
662.000000	1686	
663.000000	1087	
664.000000	1292	
665.000000	1469	
666.000000	1604	
667.000000	1151	
668.000000	1055	
669.000000	1710	
670.000000	1248	
671.000000	1118	
672.000000	1197	
673.000000	1605	
674.000000	1519	
675.000000	1128	
676.000000	1007	
677.000000	1668	
678.000000	1524	
679.000000	1113	
680.000000	1030	
681.000000	1487	
682.000000	1608	
683.000000	1032	
684.000000	1204	
685.000000	1471	
686.000000	1519	
687.000000	1120	
688.000000	1084	
689.000000	1504	
690.000000	1489	
691.000000	1137	
692.000000	984	
693.000000	1526	
694.000000	1452	
695.000000	1086	
696.000000	1162	
697.000000	1542	
698.000000	1609	
699.000000	1108	
700.000000	1067	
701.000000	1649	
702.000000	1489	
703.000000	1048	
704.000000	1070	
705.000000	1517	
706.000000	1500	
707.000000	1056	
708.000000	1060	
709.000000	1511	
710.000000	1680	
711.000000	1164	
712.000000	1218	
713.000000	1382	
714.000000	1579	
715.000000	900	
716.000000	1026	
717.000000	1657	
718.000000	1671	
719.000000	957	
720.000000	1220	
721.000000	1205	
722.000000	1278	
723.000000	987	
724.000000	1066	
725.000000	1320	
726.000000	1528	
727.000000	1111	
728.000000	1075	
729.000000	1497	
730.000000	1490	
731.000000	888	
732.000000	1023	
733.000000	1291	
734.000000	1474	
735.000000	1041	
736.000000	1004	
737.000000	1517	
738.000000	1575	
739.000000	961	
740.000000	920	
741.000000	1396	
742.000000	1486	
743.000000	1153	
744.000000	1024	
745.000000	1540	
746.000000	1468	
747.000000	933	
748.000000	1004	
749.000000	1550	
750.000000	1572	
751.000000	1034	
752.000000	1078	
753.000000	1392	
754.000000	1361	
755.000000	1062	
756.000000	797	
757.000000	1529	
758.000000	1568	
759.000000	912	
760.000000	1141	
761.000000	1470	
762.000000	1246	
763.000000	968	
764.000000	904	
765.000000	1474	
766.000000	1527	
767.000000	1041	
768.000000	1006	
769.000000	1458	
770.000000	1275	
771.000000	993	
772.000000	1110	
773.000000	1497	
774.000000	1699	
775.000000	1027	
776.000000	988	
777.000000	1591	
778.000000	1446	
779.000000	1047	
780.000000	1149	
781.000000	1490	
782.000000	1651	
783.000000	1013	
784.000000	1025	
785.000000	1542	
786.000000	1629	
787.000000	979	
788.000000	1020	
789.000000	1542	
790.000000	1523	
791.000000	1054	
792.000000	1033	
793.000000	1152	
794.000000	1503	
795.000000	1049	
796.000000	1077	
797.000000	1522	
798.000000	1530	
799.000000	991	
800.000000	1054	
801.000000	1696	
802.000000	1513	
803.000000	971	
804.000000	903	
805.000000	1495	
806.000000	1404	
807.000000	894	
808.000000	1015	
809.000000	1657	
810.000000	1477	
811.000000	1000	
812.000000	955	
813.000000	1237	
814.000000	1576	
815.000000	1036	
816.000000	966	
817.000000	1095	
818.000000	1474	
819.000000	882	
820.000000	940	
821.000000	1397	
822.000000	1411	
823.000000	1013	
824.000000	909	
825.000000	1330	
826.000000	1424	
827.000000	1029	
828.000000	1116	
829.000000	1562	
830.000000	1559	
831.000000	1062	
832.000000	1092	
833.000000	1576	
834.000000	1489	
835.000000	1027	
836.000000	1003	
837.000000	1380	
838.000000	1624	
839.000000	1020	
840.000000	1069	
841.000000	1435	
842.000000	1892	
843.000000	1052	
844.000000	1002	
845.000000	1454	
846.000000	1519	
847.000000	1006	
848.000000	1082	
849.000000	1547	
850.000000	1209	
851.000000	1081	
852.000000	961	
853.000000	1401	
854.000000	1557	
855.000000	1004	
856.000000	868	
857.000000	1324	
858.000000	1512	
859.000000	1078	
860.000000	1124	
861.000000	1712	
862.000000	1418	
863.000000	1048	
864.000000	959	
865.000000	1498	
866.000000	1282	
867.000000	1033	
868.000000	1092	
869.000000	1459	
870.000000	1179	
871.000000	947	
872.000000	916	
873.000000	1524	
874.000000	1449	
875.000000	1059	
876.000000	1143	
877.000000	1342	
878.000000	1326	
879.000000	874	
880.000000	1103	
881.000000	1409	
882.000000	1479	
883.000000	1011	
884.000000	1055	
885.000000	1407	
886.000000	1480	
887.000000	875	
888.000000	1065	
889.000000	1457	
890.000000	1629	
891.000000	918	
892.000000	933	
893.000000	1440	
894.000000	1512	
895.000000	900	
896.000000	973	
897.000000	1380	
898.000000	1452	
899.000000	1168	
900.000000	1042	
901.000000	1398	
902.000000	1538	
903.000000	976	
904.000000	994	
905.000000	1531	
906.000000	1501	
907.000000	951	
908.000000	964	
909.000000	1479	
910.000000	1765	
911.000000	1022	
912.000000	1025	
913.000000	1496	
914.000000	1395	
915.000000	890	
916.000000	937	
917.000000	1530	
918.000000	1538	
919.000000	995	
920.000000	975	
921.000000	1450	
922.000000	1425	
923.000000	1121	
924.000000	1097	
925.000000	1501	
926.000000	1567	
927.000000	1006	
928.000000	1046	
929.000000	1482	
930.000000	1424	
931.000000	981	
932.000000	1065	
933.000000	1173	
934.000000	1353	
935.000000	1110	
936.000000	1014	
937.000000	1552	
938.000000	1302	
939.000000	1014	
940.000000	1051	
941.000000	1729	
942.000000	1498	
943.000000	943	
944.000000	1085	
945.000000	1217	
946.000000	1328	
947.000000	999	
948.000000	929	
949.000000	1384	
950.000000	1444	
951.000000	954	
952.000000	1037	
953.000000	1376	
954.000000	1216	
955.000000	1070	
956.000000	891	
957.000000	1440	
958.000000	1080	
959.000000	1062	
960.000000	971	
961.000000	1151	
962.000000	1600	
963.000000	908	
964.000000	911	
965.000000	1327	
966.000000	1399	
967.000000	912	
968.000000	1088	
969.000000	1653	
970.000000	1331	
971.000000	927	
972.000000	1020	
973.000000	1484	
974.000000	1494	
975.000000	947	
976.000000	1001	
977.000000	1556	
978.000000	1728	
979.000000	967	
980.000000	1025	
981.000000	1438	
982.000000	1300	
983.000000	1060	
984.000000	1029	
985.000000	1472	
986.000000	1315	
987.000000	968	
988.000000	1012	
989.000000	1440	
990.000000	1492	
991.000000	1157	
992.000000	1136	
993.000000	1512	
994.000000	1394	
995.000000	960	
996.000000	970	
997.000000	1520	
998.000000	1442	
999.000000	941	
1000.000000	1024	
1001.000000	1209	
1002.000000	1614	
1003.000000	973	
1004.000000	1144	
1005.000000	1502	
1006.000000	1400	
1007.000000	1091	
1008.000000	1008	
1009.000000	1606	
1010.000000	1611	
1011.000000	992	
1012.000000	1107	
1013.000000	1370	
1014.000000	1667	
1015.000000	1055	
1016.000000	1060	
1017.000000	1555	
1018.000000	1445	
1019.000000	985	
1020.000000	1025	
1021.000000	1424	
1022.000000	1283	
1023.000000	992	
1024.000000	968	
1025.000000	1554	
1026.000000	1426	
1027.000000	1087	
1028.000000	1054	
1029.000000	1452	
1030.000000	1445	
1031.000000	921	
1032.000000	915	
1033.000000	1599	
1034.000000	1454	
1035.000000	914	
1036.000000	1056	
1037.000000	1199	
1038.000000	1497	
1039.000000	1003	
1040.000000	909	
1041.000000	1282	
1042.000000	1553	
1043.000000	1022	
1044.000000	925	
1045.000000	1478	
1046.000000	1539	
1047.000000	882	
1048.000000	949	
1049.000000	1308	
1050.000000	1523	
1051.000000	957	
1052.000000	997	
1053.000000	1540	
1054.000000	1396	
1055.000000	949	
1056.000000	1020	
1057.000000	1478	
1058.000000	1568	
1059.000000	918	
1060.000000	1020	
1061.000000	1408	
1062.000000	1545	
1063.000000	1004	
1064.000000	1053	
1065.000000	1444	
1066.000000	1584	
1067.000000	860	
1068.000000	1250	
1069.000000	1432	
1070.000000	1248	
1071.000000	1024	
1072.000000	1102	
1073.000000	1475	
1074.000000	1490	
1075.000000	908	
1076.000000	1050	
1077.000000	1415	
1078.000000	1463	
1079.000000	1029	
1080.000000	1026	
1081.000000	1449	
1082.000000	1481	
1083.000000	951	
1084.000000	1076	
1085.000000	1595	
1086.000000	1678	
1087.000000	958	
1088.000000	899	
1089.000000	1546	
1090.000000	1489	
1091.000000	923	
1092.000000	983	
1093.000000	1061	
1094.000000	1361	
1095.000000	892	
1096.000000	1001	
1097.000000	1441	
1098.000000	1518	
1099.000000	954	
1100.000000	1156	
1101.000000	1432	
1102.000000	1394	
1103.000000	1013	
1104.000000	951	
1105.000000	1506	
1106.000000	1538	
1107.000000	941	
1108.000000	1050	
1109.000000	1469	
1110.000000	1383	
1111.000000	915	
1112.000000	996	
1113.000000	1415	
1114.000000	1570	
1115.000000	839	
1116.000000	977	
1117.000000	1340	
1118.000000	1483	
1119.000000	1027	
1120.000000	1009	
1121.000000	1316	
1122.000000	1662	
1123.000000	973	
1124.000000	951	
1125.000000	1454	
1126.000000	1396	
1127.000000	1047	
1128.000000	856	
1129.000000	1429	
1130.000000	1467	
1131.000000	892	
1132.000000	1085	
1133.000000	1554	
1134.000000	1566	
1135.000000	1051	
1136.000000	978	
1137.000000	1560	
1138.000000	1469	
1139.000000	1149	
1140.000000	1023	
1141.000000	1325	
1142.000000	1606	
1143.000000	964	
1144.000000	1026	
1145.000000	1455	
1146.000000	1416	
1147.000000	1111	
1148.000000	1086	
1149.000000	1559	
1150.000000	1513	
1151.000000	942	
1152.000000	919	
1153.000000	1483	
1154.000000	1675	
1155.000000	946	
1156.000000	1085	
1157.000000	1553	
1158.000000	1435	
1159.000000	981	
1160.000000	1077	
1161.000000	1464	
1162.000000	1576	
1163.000000	1023	
1164.000000	1000	
1165.000000	1388	
1166.000000	1480	
1167.000000	1042	
1168.000000	999	
1169.000000	1354	
1170.000000	1714	
1171.000000	956	
1172.000000	945	
1173.000000	1503	
1174.000000	1391	
1175.000000	921	
1176.000000	1078	
1177.000000	1626	
1178.000000	1589	
1179.000000	921	
1180.000000	1066	
1181.000000	1331	
1182.000000	1383	
1183.000000	1020	
1184.000000	1042	
1185.000000	1517	
1186.000000	1623	
1187.000000	971	
1188.000000	1052	
1189.000000	1381	
1190.000000	1596	
1191.000000	961	
1192.000000	875	
1193.000000	1600	
1194.000000	1676	
1195.000000	898	
1196.000000	908	
1197.000000	1515	
1198.000000	1434	
1199.000000	982	
1200.000000	911	
1201.000000	1440	
1202.000000	1387	
1203.000000	949	
1204.000000	929	
1205.000000	1201	
1206.000000	1270	
1207.000000	1101	
1208.000000	1148	
1209.000000	1514	
1210.000000	1602	
1211.000000	1065	
1212.000000	1060	
1213.000000	1522	
1214.000000	1217	
1215.000000	1035	
1216.000000	1018	
1217.000000	1158	
1218.000000	1375	
1219.000000	980	
1220.000000	871	
1221.000000	1357	
1222.000000	1351	
1223.000000	917	
1224.000000	1134	
1225.000000	1377	
1226.000000	1610	
1227.000000	1021	
1228.000000	1076	
1229.000000	1567	
1230.000000	1490	
1231.000000	979	
1232.000000	1092	
1233.000000	1410	
1234.000000	1285	
1235.000000	987	
1236.000000	979	
1237.000000	1288	
1238.000000	1555	
1239.000000	916	
1240.000000	895	
1241.000000	1505	
1242.000000	1306	
1243.000000	969	
1244.000000	932	
1245.000000	1629	
1246.000000	1432	
1247.000000	1057	
1248.000000	984	
1249.000000	1280	
1250.000000	1462	
1251.000000	1046	
1252.000000	984	
1253.000000	1404	
1254.000000	1512	
1255.000000	1087	
1256.000000	1029	
1257.000000	1312	
1258.000000	1474	
1259.000000	942	
1260.000000	1051	
1261.000000	1544	
1262.000000	1452	
1263.000000	957	
1264.000000	849	
1265.000000	1657	
1266.000000	1314	
1267.000000	1024	
1268.000000	1058	
1269.000000	1262	
1270.000000	1530	
1271.000000	1043	
1272.000000	984	
1273.000000	1365	
1274.000000	1447	
1275.000000	973	
1276.000000	1093	
1277.000000	1472	
1278.000000	1326	
1279.000000	1115	
1280.000000	1066	
1281.000000	1452	
1282.000000	1464	
1283.000000	997	
1284.000000	965	
1285.000000	1461	
1286.000000	1594	
1287.000000	1034	
1288.000000	1048	
1289.000000	1190	
1290.000000	1400	
1291.000000	935	
1292.000000	997	
1293.000000	1338	
1294.000000	1345	
1295.000000	968	
1296.000000	1007	
1297.000000	1566	
1298.000000	1419	
1299.000000	940	
1300.000000	956	
1301.000000	1421	
1302.000000	1465	
1303.000000	1137	
1304.000000	972	
1305.000000	1420	
1306.000000	1450	
1307.000000	970	
1308.000000	1028	
1309.000000	1384	
1310.000000	1326	
1311.000000	923	
1312.000000	1105	
1313.000000	1564	
1314.000000	1464	
1315.000000	997	
1316.000000	985	
1317.000000	1506	
1318.000000	1478	
1319.000000	1032	
1320.000000	932	
1321.000000	1588	
1322.000000	1429	
1323.000000	909	
1324.000000	994	
1325.000000	1262	
1326.000000	1378	
1327.000000	1050	
1328.000000	964	
1329.000000	1369	
1330.000000	1343	
1331.000000	1001	
1332.000000	983	
1333.000000	1284	
1334.000000	1606	
1335.000000	1009	
1336.000000	908	
1337.000000	1447	
1338.000000	1390	
1339.000000	1153	
1340.000000	1028	
1341.000000	1510	
1342.000000	1417	
1343.000000	977	
1344.000000	930	
1345.000000	1506	
1346.000000	1409	
1347.000000	1084	
1348.000000	940	
1349.000000	1487	
1350.000000	1493	
1351.000000	904	
1352.000000	986	
1353.000000	1390	
1354.000000	1481	
1355.000000	988	
1356.000000	1160	
1357.000000	1501	
1358.000000	1459	
1359.000000	934	
1360.000000	1016	
1361.000000	1458	
1362.000000	1380	
1363.000000	1063	
1364.000000	1147	
1365.000000	1394	
1366.000000	1343	
1367.000000	1000	
1368.000000	1223	
1369.000000	1529	
1370.000000	1597	
1371.000000	997	
1372.000000	1042	
1373.000000	1243	
1374.000000	1550	
1375.000000	980	
1376.000000	930	
1377.000000	1329	
1378.000000	1457	
1379.000000	991	
1380.000000	1016	
1381.000000	1473	
1382.000000	1414	
1383.000000	1042	
1384.000000	1057	
1385.000000	1460	
1386.000000	1374	
1387.000000	941	
1388.000000	1059	
1389.000000	1424	
1390.000000	1390	
1391.000000	1133	
1392.000000	938	
1393.000000	1549	
1394.000000	1396	
1395.000000	969	
1396.000000	1024	
1397.000000	1681	
1398.000000	1606	
1399.000000	1160	
1400.000000	1022	
1401.000000	1734	
1402.000000	1378	
1403.000000	971	
1404.000000	1058	
1405.000000	1349	
1406.000000	1299	
1407.000000	833	
1408.000000	1055	
1409.000000	1427	
1410.000000	1580	
1411.000000	1073	
1412.000000	1216	
1413.000000	1617	
1414.000000	1249	
1415.000000	984	
1416.000000	1070	
1417.000000	1572	
1418.000000	1582	
1419.000000	1006	
1420.000000	1108	
1421.000000	1719	
1422.000000	1648	
1423.000000	1091	
1424.000000	993	
1425.000000	1502	
1426.000000	1287	
1427.000000	988	
1428.000000	1059	
1429.000000	1492	
1430.000000	1113	
1431.000000	1055	
1432.000000	998	
1433.000000	1237	
1434.000000	1496	
1435.000000	1030	
1436.000000	1163	
1437.000000	1279	
1438.000000	1712	
1439.000000	1050	
1440.000000	1133	
1441.000000	1531	
1442.000000	1379	
1443.000000	1034	
1444.000000	1285	
1445.000000	1604	
1446.000000	1309	
1447.000000	1025	
1448.000000	1055	
1449.000000	1586	
1450.000000	1362	
1451.000000	1024	
1452.000000	1134	
1453.000000	1439	
1454.000000	1681	
1455.000000	1063	
1456.000000	1260	
1457.000000	1575	
1458.000000	1729	
1459.000000	980	
1460.000000	1225	
1461.000000	1254	
1462.000000	1469	
1463.000000	1080	
1464.000000	1126	
1465.000000	1576	
1466.000000	1725	
1467.000000	1220	
1468.000000	1172	
1469.000000	1519	
1470.000000	1672	
1471.000000	1556	
1472.000000	1128	
1473.000000	1728	
1474.000000	1715	
1475.000000	1410	
1476.000000	1246	
1477.000000	1810	
1478.000000	1804	
1479.000000	1309	
1480.000000	1289	
1481.000000	1739	
1482.000000	1937	
1483.000000	1564	
1484.000000	1494	
1485.000000	1750	
1486.000000	2191	
1487.000000	1374	
1488.000000	1394	
1489.000000	2033	
1490.000000	2063	
1491.000000	1561	
1492.000000	1611	
1493.000000	2095	
1494.000000	2200	
1495.000000	1571	
1496.000000	1544	
1497.000000	2093	
1498.000000	2477	
1499.000000	1706	
1500.000000	1913	
1501.000000	2228	
1502.000000	2252	
1503.000000	1688	
1504.000000	1683	
1505.000000	2498	
1506.000000	2322	
1507.000000	2060	
1508.000000	2148	
1509.000000	2783	
1510.000000	2671	
1511.000000	2209	
1512.000000	2218	
1513.000000	2716	
1514.000000	2589	
1515.000000	2455	
1516.000000	2286	
1517.000000	2947	
