Seria1 - X;Seria1 - Y;
285.75;321
285.79;323
285.84;291
285.88;290
285.93;315
285.97;240
286.02;271
286.06;273
286.1;309
286.15;287
286.19;328
286.24;255
286.28;296
286.33;348
286.37;311
286.41;278
286.46;241
286.5;236
286.55;290
286.59;293
286.63;305
286.68;294
286.72;272
286.77;309
286.81;254
286.86;332
286.9;227
286.94;276
286.99;270
287.03;333
287.08;302
287.12;351
287.17;310
287.21;265
287.25;248
287.3;355
287.34;295
287.39;297
287.43;330
287.47;284
287.52;263
287.56;271
287.61;262
287.65;287
287.7;278
287.74;287
287.78;271
287.83;279
287.87;365
287.92;321
287.96;325
288.01;333
288.05;281
288.09;238
288.14;300
288.18;256
288.23;276
288.27;242
288.31;249
288.36;278
288.4;286
288.45;288
288.49;261
288.54;310
288.58;329
288.62;279
288.67;330
288.71;274
288.76;215
288.8;282
288.85;245
288.89;281
288.93;237
288.98;267
289.02;271
289.07;236
289.11;274
289.15;322
289.2;297
289.24;233
289.29;282
289.33;245
289.38;255
289.42;282
289.46;248
289.51;311
289.55;310
289.6;269
289.64;239
289.68;328
289.73;251
289.77;311
289.82;280
289.86;277
289.91;300
289.95;221
289.99;289
290.04;338
290.08;286
290.13;230
290.17;302
290.21;244
290.26;307
290.3;263
290.35;313
290.39;267
290.44;274
290.48;307
290.52;247
290.57;254
290.61;303
290.66;261
290.7;301
290.74;327
290.79;263
290.83;301
290.88;304
290.92;246
290.96;243
291.01;217
291.05;276
291.1;228
291.14;255
291.19;285
291.23;242
291.27;322
291.32;234
291.36;195
291.41;274
291.45;257
291.49;275
291.54;295
291.58;243
291.63;265
291.67;256
291.72;251
291.76;281
291.8;259
291.85;284
291.89;290
291.94;265
291.98;322
292.02;301
292.07;300
292.11;281
292.16;254
292.2;237
292.24;278
292.29;216
292.33;278
292.38;299
292.42;236
292.47;255
292.51;322
292.55;289
292.6;293
292.64;256
292.69;319
292.73;251
292.77;344
292.82;268
292.86;284
292.91;285
292.95;309
292.99;244
293.04;250
293.08;280
293.13;296
293.17;250
293.22;344
293.26;313
293.3;236
293.35;210
293.39;271
293.44;250
293.48;294
293.52;282
293.57;241
293.61;289
293.66;213
293.7;233
293.74;275
293.79;292
293.83;312
293.88;278
293.92;318
293.96;315
294.01;288
294.05;270
294.1;223
294.14;207
294.19;307
294.23;270
294.27;281
294.32;213
294.36;245
294.41;281
294.45;311
294.49;222
294.54;168
294.58;236
294.63;300
294.67;271
294.71;277
294.76;246
294.8;290
294.85;262
294.89;317
294.93;256
294.98;253
295.02;267
295.07;275
295.11;232
295.15;242
295.2;274
295.24;333
295.29;281
295.33;260
295.38;231
295.42;289
295.46;264
295.51;246
295.55;300
295.6;317
295.64;276
295.68;278
295.73;297
295.77;262
295.82;244
295.86;196
295.9;205
295.95;252
295.99;249
296.04;256
296.08;274
296.12;230
296.17;194
296.21;222
296.26;208
296.3;217
296.34;225
296.39;251
296.43;227
296.48;298
296.52;310
296.56;294
296.61;285
296.65;277
296.7;243
296.74;177
296.78;249
296.83;258
296.87;248
296.92;263
296.96;314
29;302
297.05;277
297.09;228
297.14;277
297.18;223
297.22;237
297.27;204
297.31;272
297.36;288
297.4;217
297.45;252
297.49;274
297.53;274
297.58;204
297.62;276
297.67;262
297.71;255
297.75;339
297.8;274
297.84;254
297.89;293
297.93;235
297.97;261
298.02;217
298.06;237
298.11;248
298.15;253
298.19;250
298.24;234
298.28;296
298.33;322
298.37;222
298.41;275
298.46;289
298.5;228
298.55;255
298.59;277
298.63;283
298.68;296
298.72;260
298.77;291
298.81;234
298.85;225
298.9;262
298.94;288
298.99;235
299.03;257
299.07;298
299.12;283
299.16;256
299.21;249
299.25;230
299.29;255
299.34;183
299.38;224
299.43;280
299.47;237
299.51;147
299.56;291
299.6;196
299.65;228
299.69;258
299.73;251
299.78;285
299.82;250
299.86;222
