Seria1 - X;Seria1 - Y;
322.06;2015
322.11;1890
322.15;1588
322.19;1722
322.24;1738
322.28;1601
322.33;1623
322.37;1666
322.41;1687
322.46;1603
322.5;1846
322.54;1865
322.59;1833
322.63;1707
322.67;1631
322.72;1645
322.76;1656
322.8;1584
322.85;1667
322.89;1461
322.94;1656
322.98;1646
323.02;1536
323.07;1333
323.11;1846
323.15;1646
323.2;1375
323.24;1418
323.28;1626
323.33;1547
323.37;1517
323.42;1503
323.46;1731
323.5;1501
323.55;1541
323.59;1494
323.63;1545
323.68;1531
323.72;1448
323.76;1412
323.81;1477
323.85;1610
323.9;1427
323.94;1374
323.98;1574
324.03;1386
324.07;1367
324.11;1561
324.16;1617
324.2;1583
324.24;1371
324.29;1367
324.33;1704
324.37;1602
324.42;1379
324.46;1303
324.51;1617
324.55;1534
324.59;1567
324.64;1493
324.68;1645
324.72;1430
324.77;1381
324.81;1421
324.85;1544
324.9;1300
324.94;1399
324.98;1446
325.03;1650
325.07;1376
325.12;1396
325.16;1375
325.2;1513
325.25;1233
325.29;1472
325.33;1710
325.38;1387
325.42;1288
325.46;1300
325.51;1382
325.55;1411
325.59;1483
325.64;1428
325.68;1294
325.73;1547
325.77;1463
325.81;1281
325.86;1238
325.9;1345
325.94;1505
325.99;1285
326.03;1212
326.07;1565
326.12;1358
326.16;1454
326.2;1262
326.25;1252
326.29;1400
326.34;1313
326.38;1291
326.42;1349
326.47;1482
326.51;1244
326.55;1212
326.6;1141
326.64;1398
326.68;1235
326.73;1320
326.77;1420
326.81;1434
326.86;1225
326.9;1143
326.94;1368
326.99;1438
327.03;1159
327.08;1320
327.12;1325
327.16;1248
327.21;1337
327.25;1257
327.29;1516
327.34;1596
327.38;1098
327.42;1320
327.47;1176
327.51;1554
327.55;1196
327.6;1149
327.64;1348
327.68;1390
327.73;1221
327.77;1238
327.82;1234
327.86;1408
327.9;1321
327.95;1128
327.99;1319
328.03;1147
328.08;1100
328.12;1212
328.16;1542
328.21;1451
328.25;1175
328.29;1310
328.34;1476
328.38;1275
328.42;1259
328.47;1203
328.51;1319
328.55;1370
328.6;1153
328.64;1177
328.69;1039
328.73;1081
328.77;1135
328.82;1254
328.86;1256
328.9;1513
328.95;1252
328.99;1169
329.03;1167
329.08;1412
329.12;1218
329.16;1244
329.21;1344
329.25;1267
329.29;1148
329.34;1163
329.38;1206
329.42;1496
329.47;1315
329.51;1226
329.56;1173
329.6;1189
329.64;1122
329.69;1263
329.73;1185
329.77;1154
329.82;1230
329.86;1193
329.9;1097
329.95;1230
329.99;1185
330.03;1119
330.08;1476
330.12;1400
330.16;1095
330.21;1314
330.25;1155
330.29;1348
330.34;1190
330.38;1147
330.42;1183
330.47;1227
330.51;1178
330.56;1309
330.6;1367
330.64;1257
330.69;1095
330.73;1247
330.77;1318
330.82;1463
330.86;1184
330.9;1219
330.95;1015
330.99;965
331.03;1065
331.08;1170
331.12;1183
331.16;1109
331.21;1124
331.25;1152
331.29;1395
331.34;1047
331.38;1320
331.42;1402
331.47;1434
331.51;1173
331.55;1075
331.6;1156
331.64;1413
331.69;1035
331.73;1140
331.77;1207
331.82;1240
331.86;1042
331.9;1259
331.95;1194
331.99;1149
332.03;1050
332.08;1009
332.12;1151
332.16;1105
332.21;1112
332.25;1205
332.29;1216
332.34;1187
332.38;1094
332.42;1142
332.47;998
332.51;1230
332.55;1185
332.6;1131
332.64;1255
332.68;1235
332.73;1117
332.77;1116
332.81;1049
332.86;1259
332.9;1201
332.94;1248
332.99;1254
333.03;1156
333.07;1149
333.12;1060
333.16;1186
333.21;1185
333.25;1122
333.29;1296
333.34;1048
333.38;1069
333.42;1126
333.47;1079
333.51;1084
333.55;1050
333.6;1030
333.64;1161
333.68;1265
333.73;1156
333.77;1225
333.81;1101
333.86;998
333.9;1130
333.94;994
333.99;1118
334.03;1166
334.07;1389
334.12;1333
334.16;1131
334.2;1173
334.25;1277
334.29;1194
334.33;1040
334.38;1185
334.42;1228
334.46;1662
334.51;1187
334.55;1142
334.59;1190
334.64;1356
334.68;1057
334.72;1207
334.77;1083
334.81;1437
334.85;984
334.9;1128
334.94;1271
334.98;1255
335.03;1164
335.07;1136
335.11;1306
335.16;1495
335.2;1235
335.24;1082
335.29;1050
335.33;1259
335.37;1097
335.42;997
335.46;1369
335.5;1537
335.55;1239
335.59;1164
335.64;1016
335.68;1202
335.72;1196
335.77;951
335.81;1148
335.85;1216
335.9;1033
335.94;1112
335.98;1143
336.03;1232
336.07;1126
336.11;1164
336.16;1120
336.2;1279
336.24;1082
336.29;1035
336.33;1460
336.37;1020
336.42;1237
336.46;1235
336.5;1345
336.55;1134
336.59;1118
336.63;962
336.68;1099
336.72;1300
336.76;1273
336.81;1155
336.85;1309
336.89;1043
336.94;1180
336.98;1254
337.02;1301
337.07;1268
337.11;1147
337.15;1074
337.2;1093
337.24;1124
337.28;1088
337.33;989
337.37;1417
337.41;1112
337.46;1162
337.5;1220
337.54;1274
337.59;1056
337.63;1254
337.67;1089
337.72;1112
337.76;1091
337.8;1042
337.85;1165
337.89;1280
337.93;1124
337.98;1025
338.02;1187
338.06;1222
338.11;1160
338.15;1238
338.19;1180
338.24;1453
338.28;1299
338.32;1274
338.37;1011
338.41;1108
338.45;1358
338.5;1217
338.54;1137
338.58;1105
338.63;1272
338.67;1239
338.71;1154
338.76;1200
338.8;1446
338.84;1368
338.89;1141
338.93;1047
338.97;1196
339.02;1313
339.06;1070
339.1;1338
339.15;1537
339.19;1242
339.23;1322
339.27;1205
339.32;1301
339.36;1108
339.4;1287
339.45;1413
339.49;1082
339.53;1080
339.58;1134
339.62;1349
339.66;1444
339.71;1235
339.75;1090
339.79;1241
339.84;1286
339.88;1062
339.92;1123
339.97;1415
340.01;1310
340.05;1333
340.1;1243
340.14;1199
340.18;1255
340.23;1419
340.27;1264
340.31;1125
340.36;1309
340.4;1123
340.44;1317
340.49;1504
340.53;1312
340.57;1128
340.62;1283
340.66;1350
340.7;1256
340.75;1618
340.79;1262
340.83;1419
340.88;1505
340.92;1186
340.96;1247
341.01;1569
341.05;1343
341.09;1334
341.14;1377
341.18;1407
341.22;1600
341.27;1405
341.31;1425
341.35;1484
341.4;1331
341.44;1430
341.48;1208
341.53;1706
341.57;1516
341.61;1617
341.65;1523
341.7;1454
341.74;1275
341.78;1444
341.83;1528
341.87;1951
341.91;1635
341.96;1523
34;1522
342.04;1502
342.09;1479
342.13;1495
342.17;1665
342.22;1419
342.26;1729
342.3;1459
342.35;1513
342.39;1328
342.43;1647
342.48;1866
342.52;1781
342.56;1478
342.61;1634
342.65;1533
342.69;1557
342.74;1632
342.78;1653
342.82;1631
342.87;1464
342.91;1572
342.95;1734
34;1966
343.04;1803
343.08;1714
343.12;2052
343.17;1807
343.21;1973
343.25;1957
343.3;1949
343.34;1902
343.38;1823
343.43;2024
343.47;1974
343.51;2114
343.56;1875
343.6;2391
343.64;1708
343.69;1945
343.73;1883
343.77;2301
343.82;2087
343.86;2110
343.9;2162
343.95;2221
343.99;2304
344.03;2167
344.08;2101
344.12;2311
344.16;2388
344.21;2378
344.25;2341
344.29;2524
344.33;2501
344.38;2262
344.42;2351
344.46;2406
344.51;2524
344.55;2558
344.59;2513
344.64;2737
344.68;2815
344.72;2630
344.77;2733
344.81;2558
344.85;2552
344.9;2881
344.94;2957
344.98;2902
345.03;2735
345.07;2820
345.11;2592
345.16;3096
345.2;2905
345.24;3011
345.28;2944
345.33;3008
345.37;2908
345.41;3180
345.46;3009
345.5;3318
345.54;3212
345.59;3494
345.63;3278
345.67;3568
345.72;3391
345.76;3542
345.8;3481
345.85;3635
345.89;3556
345.93;3857
345.98;3561
346.02;3686
346.06;3657
346.11;3560
346.15;4066
346.19;3960
346.23;3811
346.28;3942
346.32;4096
346.36;4183
346.41;4470
346.45;4201
346.49;4459
346.54;4540
346.58;4343
346.62;4723
346.67;4758
346.71;4647
346.75;4446
346.8;4739
346.84;4853
346.88;5155
346.93;5253
346.97;4965
347.01;5103
347.05;5238
347.1;5199
347.14;5498
347.18;5464
347.23;5595
347.27;5443
347.31;5687
347.36;5643
347.4;5826
347.44;6007
347.49;5837
347.53;5877
347.57;6195
347.62;6349
347.66;6051
347.7;6342
347.74;6562
347.79;6713
347.83;6666
347.87;6753
347.92;7227
347.96;6963
34;7076
348.05;7193
348.09;7430
348.13;7645
348.18;7579
348.22;7886
348.26;8200
348.31;7743
348.35;8038
348.39;8191
348.43;8141
348.48;8496
348.52;8331
348.56;8391
348.61;8933
348.65;8934
348.69;8968
348.74;8861
348.78;9123
348.82;9520
348.87;9317
348.91;9798
348.95;9826
34;9917
349.04;9974
349.08;10146
349.12;10269
349.17;10531
349.21;10914
349.25;10775
349.3;11031
349.34;11188
349.38;11373
349.43;11209
349.47;11715
349.51;12049
349.56;12258
349.6;12286
349.64;12452
349.68;12751
349.73;12534
349.77;13015
349.81;13119
349.86;12946
349.9;13749
349.94;13463
349.99;14047
350.03;14119
350.07;14495
350.12;14322
350.16;14735
350.2;14805
350.24;15267
350.29;15297
350.33;15545
350.37;15853
350.42;16204
350.46;16075
350.5;16548
350.55;16698
350.59;17078
350.63;17586
350.68;17287
350.72;17612
350.76;18279
350.8;18315
350.85;18521
350.89;18999
350.93;19218
350.98;19469
351.02;19947
351.06;19670
351.11;20563
351.15;20321
351.19;21618
351.24;21181
351.28;21587
351.32;21661
351.36;22426
351.41;22737
351.45;22946
351.49;23217
351.54;23410
351.58;23909
351.62;24086
351.67;24893
351.71;24870
351.75;25707
351.8;25738
351.84;26031
351.88;26578
351.92;27063
351.97;27371
352.01;27527
352.05;28521
352.1;28597
352.14;28843
352.18;29781
352.23;29057
352.27;30460
352.31;30656
352.35;31357
352.4;31492
352.44;32100
352.48;32300
352.53;33156
352.57;33916
352.61;34300
352.66;34636
352.7;35198
352.74;35784
352.79;36370
352.83;36722
352.87;37270
352.91;37703
352.96;38570
35;39353
353.04;39793
353.09;40887
353.13;40787
353.17;41751
353.22;42372
353.26;43206
353.3;42975
353.34;44719
353.39;44591
353.43;46242
353.47;46775
353.52;47107
353.56;47299
353.6;48987
353.65;49809
353.69;50723
353.73;51125
353.77;51163
353.82;52921
353.86;53210
353.9;53627
353.95;54940
353.99;54909
354.03;55962
354.08;56541
354.12;57537
354.16;58036
354.2;58994
354.25;58959
354.29;59888
354.33;60466
354.38;60890
354.42;61295
354.46;61699
354.51;61894
354.55;62375
354.59;62541
354.63;62795
354.68;62881
354.72;63081
354.76;63185
354.81;63348
354.85;63407
354.89;63506
354.94;63584
354.98;63686
355.02;63726
355.06;63803
355.11;63861
355.15;63940
355.19;63981
355.24;63995
355.28;64087
355.32;64114
355.37;64120
355.41;64174
355.45;64207
355.49;64243
355.54;64289
355.58;64334
355.62;64345
355.67;64371
355.71;64389
355.75;64446
355.8;64473
355.84;64464
355.88;64499
355.92;64550
355.97;64519
356.01;64560
356.05;64604
356.1;64601
356.14;64621
356.18;64645
356.23;64656
