Seria1 - X;Seria1 - Y;
322.06;4691
322.11;4452
322.15;3816
322.19;4013
322.24;4332
322.28;3881
322.33;3958
322.37;3706
322.41;4110
322.46;3896
322.5;4008
322.54;4015
322.59;4419
322.63;4197
322.67;3642
322.72;3964
322.76;3997
322.8;3943
322.85;3920
322.89;3587
322.94;4106
322.98;4014
323.02;3561
323.07;3376
323.11;4371
323.15;4093
323.2;3347
323.24;3486
323.28;4148
323.33;3781
323.37;3520
323.42;3553
323.46;4033
323.5;3558
323.55;3456
323.59;3710
323.63;3858
323.68;3792
323.72;3531
323.76;3522
323.81;3771
323.85;3801
323.9;3206
323.94;3233
323.98;3661
324.03;3477
324.07;3242
324.11;3411
324.16;3776
324.2;3842
324.24;3334
324.29;3221
324.33;4109
324.37;3982
324.42;3331
324.46;3249
324.51;3790
324.55;3816
324.59;3331
324.64;3275
324.68;3898
324.72;3519
324.77;3360
324.81;3141
324.85;3831
324.9;3361
324.94;3227
324.98;3336
325.03;3960
325.07;3333
325.12;3210
325.16;3147
325.2;3414
325.25;3258
325.29;3084
325.33;3843
325.38;3305
325.42;3391
325.46;3059
325.51;3084
325.55;3473
325.59;3518
325.64;3161
325.68;2855
325.73;3528
325.77;3344
325.81;2951
325.86;2878
325.9;3309
325.94;3652
325.99;2842
326.03;2901
326.07;3569
326.12;3592
326.16;2968
326.2;2919
326.25;3088
326.29;3318
326.34;3012
326.38;2964
326.42;3359
326.47;3702
326.51;2889
326.55;2750
326.6;2978
326.64;3425
326.68;2901
326.73;2750
326.77;3323
326.81;3325
326.86;2886
326.9;2668
326.94;3323
326.99;3243
327.03;2754
327.08;2801
327.12;3174
327.16;2937
327.21;2779
327.25;2949
327.29;3572
327.34;3587
327.38;2618
327.42;3013
327.47;2954
327.51;3450
327.55;2887
327.6;2803
327.64;3148
327.68;3543
327.73;2809
327.77;2591
327.82;2995
327.86;3188
327.9;2885
327.95;2594
327.99;3109
328.03;2585
328.08;2758
328.12;2552
328.16;3313
328.21;3404
328.25;2674
328.29;2627
328.34;3160
328.38;3198
328.42;2714
